,review,hotel,hotel_url
0,"Sàn ướt, có mùi ẩm mốc. lần sau sẽ khác",ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
1,Mọi thứ đều rất rất tốt luôn ạ ❤️❤️,ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
2,Tôi rất hài lòng với những trải nghiệm thú vị tại resort.Xin cám ơn các bạn đã phục vụ tận tình,ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
3,"Ăn ngon, chơi ổn, ngủ được. Chỉ cần 3 tiêu chí này thôi là đã đạt chuẩn. Nhưng để từ đạt lên tốt thì còn khoảng cách chút xíu. Nên thôi để mọi người đến sau tự nhận định nè!.",ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
4,"Khách sạn đẹp, nhân viên chu đáo, thân thiện. Đặt villa nhưng căn đầu tiên có view không hợp lý, hướng vô khu vực staff. Có complain với bên khách sạn, thì các bạn có đổi villa khác cho gia đình cùng hạng phòng. View đẹp, yên tính, rất rộng rãi. Thanks team Meliã đã hỗ trợ nhiệt tình.",ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
5,"Khách sạn phải nói là hơn mong đợi. Có trẻ nhỏ dắt theo siêu thích. Có khong gian sân vườn rộng, cho trẻ chơi đá bóng bắn cung, có cả kid club. Hồ bơi an toan và bải biển sạch sẽ. Cực thích bf sáng, nhiều món đa dạng lại ngon nữa. Buổi tối co nhà hàng muối, món ăn hợp khẩu vị Buổi tối xung quanh co bật đèn, đi dạo cực lãng mạn. Có rạp chiếu ngoài trời, có bắp rang. Do có cây cỏ xung quanh nên sẽ có muỗi, ngoài ra đều hài lòng hết. Có dịp sẽ quay lại.",ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
6,"Resort rất đẹp, nhiều cây xanh, mát mẻ, không khí trong lành, phòng khách sạn view hướng biển siêu đẹp, phòng cách âm ổn, Nhân viên phục vụ vui vẻ và nhiệt tình. Món ăn rất ngon, giá phải chăng. Sẽ quay lại ❤",ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
7,"Phòng rộng rãi, săn được giá hợp lý, lần sau sẽ quay lại, nhân viên rất dễ Thương và nhiệt tình",ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
8,,ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
9,"phòng đẹp, rộng rãi, view đẹp, nhân viên cũng thân thiện nhưng cách phục vụ chưa được ổn lắm so với khách sạn 5 sao. Nhân viên không tương tác với nhau hay sao á mà mình nước với bạn nhân viên A báo oke 2 phòng khác tầng cũng được nhưng bạn nhân viên B thì chưa nắm thông tin nên cả nhà mình ngồi vật vờ chờ phòng trong khi nhà mình có người lớn tuổi và bé nhỏ. Không được linh hoạt cho khách lắm vì gia đình mình cũng lần đầu đến đây không biết giờ check in tận 4h chiều trong khi out trước 12h trưa 🥹",ï»¿Melia Ho Tram Beach Resort,https://www.traveloka.com/en-vn/hotel/vietnam/melia-ho-tram-beach-resort-3000020015542
